Effective Date,Meter Category,Meter Subcategory,Region,Name,Resource ID,Tags,Included Quantities,Minimum Value,AUD,CAD,CHF,DKK,EUR,GBP,INR,JPY,KRW,NOK,NZD,RUB,SEK,TWD,USD
9/1/2017,Cache,Azure Redis Cache,UK South,Basic C1 (Hours),c54ccb61-434e-4cef-b85e-6847a47a142d,,0,0,0.074702505,0.071312535,0.052966815,0.36910791,0.049459545,0.04371237285,3.8765450625,5.9823,70.38,0.475891965,0.087570315,3.665625,0.46164588,1.819762875,0.05865
9/1/2017,Cloud Services,Standard_G1 Cloud Services Low Priority,,Compute Hours,fdee8dd9-2e71-4895-a6d4-cbb6ee265391,,0,0,0.24251248,0.23150736,0.17195024,1.19826336,0.16056432,0.1419068336,12.584726,19.4208,228.48,1.54492464,0.28428624,11.9,1.49867648,5.907636,0.1904
9/1/2017,Azure App Service,,AU Southeast,Premium Large App Service Hours,5500ea5d-925f-4aca-a6f5-6055ef5ef662,,0,0,1.63695924,1.56267468,1.16066412,8.08827768,1.08380916,0.9578711268,84.9469005,131.0904,1542.24,10.42824132,1.91893212,80.325,10.11606624,39.876543,1.2852
9/1/2017,Cache,Azure Redis Cache,UK South,Standard C6 (Hours),7f02c835-8cdd-42c3-b3d6-676aa3b99a8e,,0,0,2.841943125,2.712976875,2.015041875,14.04214875,1.881613125,1.66297070625,147.4772578125,227.5875,2677.5,18.104585625,3.331479375,139.453125,17.562615,69.230109375,2.23125
9/1/2017,Data Services,SQL Database,CA East,Standard Elastic DTU Pack,f7654217-eaf6-4563-800a-ba3c03be1f94,,0,0,0.086395071,0.082474497,0.061257273,0.426881322,0.057201039,0.05055430947,4.4833086375,6.91866,81.396,0.550379403,0.101276973,4.239375,0.533903496,2.104595325,0.06783
9/1/2017,Business Analytics,A7 HDInsight (Non-Windows),BR South,Compute Hours,52cb44d4-f0ae-400a-9bca-1745f14f3ece,,0,0,1.8838023,1.7983161,1.3356849,9.3079386,1.2472407,1.102312011,97.75635375,150.858,1774.8,12.0007539,2.2082949,92.4375,11.6415048,45.8896725,1.479
9/1/2017,Virtual Machines,BASIC.A2 VM,UK South,Compute Hours,c1c33d95-5343-4aa1-bddb-cda66850d07a,,0,0,0.109347145,0.104385015,0.077531135,0.54028839,0.072397305,0.06398477765,5.6743630625,8.7567,103.02,0.696595485,0.128182635,5.365625,0.67574252,2.663710875,0.08585
9/1/2017,Storage,Locally Redundant,IN South,Standard IO - Block Blob (GB),458fb98f-9987-417f-8c95-5ffe6101c0ad,,0,0,0.025766951,0.024597657,0.018269713,0.127315482,0.017059959,0.01507760107,1.3371271375,2.06346,24.276,0.164148243,0.030205413,1.264375,0.159234376,0.627686325,0.02023
9/1/2017,Storage,Locally Redundant,IN South,Standard IO - Block Blob (GB),458fb98f-9987-417f-8c95-5ffe6101c0ad,,0,1024,0.025333893,0.024184251,0.017962659,0.125175726,0.016773237,0.01482419601,1.3146544125,2.02878,23.868,0.161389449,0.029697759,1.243125,0.156558168,0.617136975,0.01989
9/1/2017,Storage,Locally Redundant,IN South,Standard IO - Block Blob (GB),458fb98f-9987-417f-8c95-5ffe6101c0ad,,0,51200,0.02484670275,0.02371916925,0.01761722325,0.1227685005,0.01645067475,0.0145391153175,1.289372596875,1.989765,23.409,0.15828580575,0.02912664825,1.21921875,0.153547434,0.60526895625,0.0195075
9/1/2017,Storage,Locally Redundant,IN South,Standard IO - Block Blob (GB),458fb98f-9987-417f-8c95-5ffe6101c0ad,,0,512000,0.02445695055,0.02334710385,0.01734087465,0.1208427201,0.01619262495,0.0143110507635,1.269147144375,1.958553,23.0418,0.15580289115,0.02866975965,1.20009375,0.1511388468,0.59577454125,0.0192015
9/1/2017,Storage,Locally Redundant,IN South,Standard IO - Block Blob (GB),458fb98f-9987-417f-8c95-5ffe6101c0ad,,0,1024000,0.0239697603,0.0228820221,0.0169954389,0.1184354946,0.0158700627,0.014025970071,1.24386532875,1.919538,22.5828,0.1526992479,0.0280986489,1.1761875,0.1481281128,0.5839065225,0.018819
9/1/2017,Storage,Locally Redundant,IN South,Standard IO - Block Blob (GB),458fb98f-9987-417f-8c95-5ffe6101c0ad,,0,5120000,0.0239697603,0.0228820221,0.0169954389,0.1184354946,0.0158700627,0.014025970071,1.24386532875,1.919538,22.5828,0.1526992479,0.0280986489,1.1761875,0.1481281128,0.5839065225,0.018819
9/1/2017,Storage,Locally Redundant,CA Central,Standard Managed Disk/Snapshots (GB),8a4972f2-3c82-42f6-a544-0098ccdf236d,,0,0,0.061710765,0.058910355,0.043755195,0.30491523,0.040857885,0.03611022105,3.2023633125,4.9419,58.14,0.393128145,0.072340695,3.028125,0.38135964,1.503282375,0.04845
9/1/2017,Virtual Machines,BASIC.A1 VM,EU West,Compute Hours,44acc2ec-252b-48ea-a086-e14ed78c5e27,,0,0,0.029231415,0.027904905,0.020726145,0.14443353,0.019353735,0.01710484155,1.5169089375,2.3409,27.54,0.186218595,0.034266645,1.434375,0.18064404,0.712081125,0.02295
9/1/2017,Business Analytics,D1 HDInsight,CA Central,Compute Hours,a835327f-c6fb-4d1a-a501-803dcb41e304,,0,0,0.20137197,0.19223379,0.14278011,0.99498654,0.13332573,0.1178333529,10.449817125,16.1262,189.72,1.28283921,0.23605911,9.88125,1.24443672,4.90544775,0.1581
9/1/2017,Virtual Machines,Standard_F64_v2 VM,AP Southeast,Compute Hours,3ead5d80-e064-4c3f-b7af-84e8e864a187,,0,0,3.40167059,3.24730413,2.41190917,16.80778338,2.25220131,1.9904967463,176.523254875,272.4114,3204.84,21.67032687,3.98762217,166.91875,21.02161384,82.86514425,2.6707
9/1/2017,Azure App Service,,US Gov AZ,Premium Small App Service Hours,c1d2f390-5340-42f3-bfe6-8ca07722a10f,,0,0,0.405991875,0.387568125,0.287863125,2.00602125,0.268801875,0.23756724375,21.0681796875,32.5125,382.5,2.586369375,0.475925625,19.921875,2.508945,9.890015625,0.31875
9/1/2017,Cloud Services,Standard_H16mr Cloud Services,US North Central,Compute Hours,536e93a8-6469-4bb7-8da1-066d21c0e230,,0,0,5.13390259,4.90092813,3.64012517,25.36680738,3.39908931,3.0041169863,266.414154875,411.1314,4836.84,32.70550287,6.01823817,251.91875,31.72644584,125.06254425,4.0307
9/1/2017,Business Analytics,HDInsight Storage,US East 2,Standard Managed Disk/S30 (Units),4afde1d7-8cb8-4b57-9553-3086ae75bd12,,0,0,22.1725696,21.1663872,15.7211648,109.5555072,14.6801664,12.974339072,1150.60352,1775.616,20889.6,141.2502528,25.9918848,1088,137.0218496,540.12672,17.408
9/1/2017,Business Analytics,HDInsight Storage,US West Central,Premium Managed Disk/P30 (Units),c6f239e3-3e2a-4ede-8112-1ee2a0dd140b,,0,0,66.5177088,63.4991616,47.1634944,328.6665216,44.0404992,38.923017216,3451.81056,5326.848,62668.8,423.7507584,77.9756544,3264,411.0655488,1620.38016,52.224
9/1/2017,Business Analytics,A5 HDInsight,JA West,Compute Hours,cc6f7131-74ac-4feb-ac28-f514b32abd40,,0,0,0.43089271,0.41133897,0.30551873,2.12905722,0.28528839,0.2521380347,22.360361375,34.5066,405.96,2.74500003,0.50511573,21.14375,2.66282696,10.49660325,0.3383
9/1/2017,Virtual Machines,BASIC.A1 VM,,Compute Hours,b8b227a6-d291-423a-8dbf-423c9dd94a94,,0,0,0.04763638,0.04547466,0.03377594,0.23537316,0.03153942,0.0278745566,2.47199975,3.8148,44.88,0.30346734,0.05584194,2.3375,0.29438288,1.1604285,0.0374
9/1/2017,Virtual Machines,Standard_NC12 VM (Windows),US South Central,Compute Hours,0c10119f-55be-430b-b189-a37492b2b0fa,,0,0,2.81704229,2.68920603,1.99738627,13.91911278,1.86512661,1.6483999153,146.185076125,225.5934,2654.04,17.94595497,3.30228927,138.23125,17.40873304,68.62352175,2.2117
9/1/2017,Storage,Locally Redundant,IN South,Premium Storage - Page Blob/P60 (Units),f4a4ee41-3266-4d57-baae-bf71b91a9068,,0,0,921.84190344,880.00908408,653.61970872,4554.85580208,610.33938696,539.4182831208,47837.240253,73822.6224,868501.44,5872.58961192,1080.63291672,45234.45,5696.79044544,22456.190358,723.7512
9/1/2017,Media,Media Services,AU East,Redactor S3,cb7778ca-8025-4d63-85e0-5c9de954d9fb,,0,0,0.16456204,0.15709428,0.11668052,0.81310728,0.10895436,0.0962939228,8.5396355,13.1784,155.04,1.04834172,0.19290852,8.075,1.01695904,4.008753,0.1292
9/1/2017,Media,Media Services,AU East,Redactor S3,cb7778ca-8025-4d63-85e0-5c9de954d9fb,,0,50000,0.1531942675,0.1462423725,0.1086203525,0.756938685,0.1014279075,0.089642039975,7.94972646875,12.26805,144.33,0.9759233775,0.1795826025,7.5171875,0.94670858,3.7318325625,0.120275
9/1/2017,Media,Media Services,AU East,Redactor S3,cb7778ca-8025-4d63-85e0-5c9de954d9fb,,0,1000000,0.133165335,0.127122345,0.094419105,0.65797497,0.088167015,0.07792205595,6.9103629375,10.6641,125.46,0.848329155,0.156103605,6.534375,0.82293396,3.243925125,0.10455
9/1/2017,Data Management,,US West Central,Geo-Replicated Data Transfer (GB),37dff8e1-5245-43b4-a2d0-dfcc1145759d,,0,0,0.0216529,0.0206703,0.0153527,0.1069878,0.0143361,0.012670253,1.12363625,1.734,20.4,0.1379397,0.0253827,1.0625,0.1338104,0.5274675,0.017
9/1/2017,Virtual Machines,BASIC.A1 VM,UK South,Compute Hours,a808d9f0-4c85-45d1-a72d-dec03c281a34,,0,0,0.02814877,0.02687139,0.01995851,0.13908414,0.01863693,0.0164713289,1.460727125,2.2542,26.52,0.17932161,0.03299751,1.38125,0.17395352,0.68570775,0.0221
9/1/2017,Data Services,DocumentDB,EU West,S2 DocumentDB Hours,e019d2d7-395f-489f-944d-75297c8eaf22,,0,0,0.072537215,0.069245505,0.051431545,0.35840913,0.048025935,0.04244534755,3.7641814375,5.8089,68.34,0.462097995,0.085032045,3.559375,0.44826484,1.767016125,0.05695
9/1/2017,Virtual Machines,A0 VM,CA Central,Compute Hours,8c2fec08-2cf4-4c5e-ad66-28d2621141ea,,0,0,0.02598348,0.02480436,0.01842324,0.12838536,0.01720332,0.0152043036,1.3483635,2.0808,24.48,0.16552764,0.03045924,1.275,0.16057248,0.632961,0.0204
9/1/2017,Virtual Machines,Standard_F2 VM,US West Central,Compute Hours,e0e613e6-6659-4ddc-bc52-aba87401b461,,0,0,0.11909095,0.11368665,0.08443985,0.5884329,0.07884855,0.0696863915,6.179999375,9.537,112.2,0.75866835,0.13960485,5.84375,0.7359572,2.90107125,0.0935
9/1/2017,Virtual Machines,Standard_G4 VM (Windows),AU East,Compute Hours,3f35ddf8-022e-4f88-ac8d-97adf188b12b,,0,0,7.66079602,7.31315214,5.43178526,37.85228364,5.07211218,4.4827355114,397.54250525,613.4892,7217.52,48.80306586,8.98039926,375.9125,47.34211952,186.6180015,6.0146
9/1/2017,Cloud Services,A5 Cloud Services,US West 2,Compute Hours,9d81c74d-7a64-4601-b45c-0008a1054cd3,,0,0,0.3247935,0.3100545,0.2302905,1.604817,0.2150415,0.190053795,16.85454375,26.01,306,2.0690955,0.3807405,15.9375,2.007156,7.9120125,0.255
9/1/2017,Virtual Machines,Standard_F2 VM (Windows),US West,Compute Hours,ec04e0fa-6825-4077-8d2f-27aac12ea927,,0,0,0.23385132,0.22323924,0.16580916,1.15546824,0.15482988,0.1368387324,12.1352715,18.7272,220.32,1.48974876,0.27413316,11.475,1.44515232,5.696649,0.1836
9/1/2017,Virtual Machines,Standard_A8_v2 VM,US Gov TX,Compute Hours,88e9974c-742f-40ac-be56-1da865d679d7,,0,0,0.418983615,0.399970305,0.297074745,2.07021393,0.277403535,0.24516939555,21.7423614375,33.5529,394.74,2.669133195,0.491155245,20.559375,2.58923124,10.206496125,0.32895
9/1/2017,Data Services,Azure Database for MySQL,UK West,Standard Compute Unit,cc5b7abd-f672-454a-a0fd-7e093486e28d,,0,0,0.00105449623,0.00100664361,0.00074767649,0.00521030586,0.00069816807,0.0006170413211,0.054721085375,0.0844458,0.99348,0.00671766339,0.00123613749,0.05174375,0.00651656648,0.02568766725,0.0008279
9/1/2017,Data Services,SQL Database,IN West,Standard S1 Secondary Active Geo Database Days,741b052c-ba41-4dbc-8f2d-dc74ac2c8e51,,0,0,1.198488015,1.144101105,0.849771945,5.92177473,0.793503135,0.70129850355,62.1932664375,95.9769,1129.14,7.634962395,1.404932445,58.809375,7.40640564,29.195326125,0.94095
9/1/2017,Cache,Azure Redis Cache,UK West,Standard C0 (Hours),9af22389-7a72-4c7f-8295-ed0c1a370ca9,,0,0,0.074702505,0.071312535,0.052966815,0.36910791,0.049459545,0.04371237285,3.8765450625,5.9823,70.38,0.475891965,0.087570315,3.665625,0.46164588,1.819762875,0.05865
9/1/2017,Virtual Machines,Standard_D12_v2 VM (Windows),IN Central,Compute Hours,5f0c87bb-98c1-4660-983f-7fa94f81a20a,,0,0,0.609529135,0.581868945,0.432178505,3.01170657,0.403561215,0.35666762195,31.6303604375,48.8121,574.26,3.883002555,0.714523005,29.909375,3.76676276,14.848210125,0.47855
9/1/2017,Virtual Machines,Standard_H16m VM,US South Central,Compute Hours,5d54d315-63da-47e3-aaba-7c386025b2a6,,0,0,2.536637235,2.421525645,1.798568805,12.53362077,1.679474115,1.48432013895,131.6339866875,203.1381,2389.86,16.159635855,2.973583305,124.471875,15.67588836,61.792817625,1.99155
9/1/2017,Cognitive Services,,,"Standard Emotion APIs (in 1,000s)",dc5d40f7-474d-482a-b47e-ebb934547535,,0,0,0.27066125,0.25837875,0.19190875,1.3373475,0.17920125,0.1583781625,14.045453125,21.675,255,1.72424625,0.31728375,13.28125,1.67263,6.59334375,0.2125
9/1/2017,Storage,Locally Redundant,KR Central,Premium Storage - Page Blob/P4 (Units),b463da9d-afe3-4af4-873a-04544586bbc5,,0,0,5.7158242775,5.4564424425,4.0527289825,28.242104505,3.7843719975,3.344630035675,296.61187909375,457.73265,5385.09,36.4126323075,6.7003982325,280.4734375,35.32260034,139.2382333125,4.487575
9/1/2017,Storage,Geo Redundant,US Central,Standard IO - Cool Block Blob (GB),f4b954d8-bbd7-4f99-ad62-f14f106bae4b,,0,0,0.0216529,0.0206703,0.0153527,0.1069878,0.0143361,0.012670253,1.12363625,1.734,20.4,0.1379397,0.0253827,1.0625,0.1338104,0.5274675,0.017
9/1/2017,Virtual Machines,Standard_NV6 VM,US South Central,Compute Hours,2f0a26d6-1731-417c-929e-c39b74c07219,,0,0,1.24504175,1.18854225,0.88278025,6.1517985,0.82432575,0.7285395475,64.609084375,99.705,1173,7.93153275,1.45950525,61.09375,7.694098,30.32938125,0.9775
9/1/2017,Business Analytics,D1 HDInsight,JA West,Compute Hours,a19cefd2-e440-4983-b03a-f861f4312f60,,0,0,0.17971907,0.17156349,0.12742741,0.88799874,0.11898963,0.1051630999,9.326180875,14.3922,169.32,1.14489951,0.21067641,8.81875,1.11062632,4.37798025,0.1411
9/1/2017,Virtual Machines,A1 VM,US South Central,Compute Hours,8520df01-1358-4b00-91ec-2b491d44bc5b,,0,0,0.0649587,0.0620109,0.0460581,0.3209634,0.0430083,0.038010759,3.37090875,5.202,61.2,0.4138191,0.0761481,3.1875,0.4014312,1.5824025,0.051
9/1/2017,Cloud Services,Standard_D13_v2 Cloud Services,US West Central,Compute Hours,1bb2f28b-9b13-4a5f-85d6-cf6211c8c668,,0,0,1.1692566,1.1161962,0.8290458,5.7773412,0.7741494,0.684193662,60.6763575,93.636,1101.6,7.4487438,1.3706658,57.375,7.2257616,28.483245,0.918
9/1/2017,Cloud Services,Standard_D14 Cloud Services Low Priority,,Compute Hours,a1e954d5-a4e5-47ee-a450-db448040fbd9,,0,0,0.84229781,0.80407467,0.59722003,4.16182542,0.55767429,0.4928728417,43.709450125,67.4526,793.56,5.36585433,0.98738703,41.33125,5.20522456,20.51848575,0.6613
9/1/2017,Business Analytics,A5 HDInsight (Non-Windows),IN Central,Compute Hours,c7ebd8e1-ca9e-4edf-b229-2bcd491d6799,,0,0,0.330206725,0.315222075,0.234128675,1.63156395,0.218625525,0.19322135825,17.1354528125,26.4435,311.1,2.103580425,0.387086175,16.203125,2.0406086,8.043879375,0.25925
9/1/2017,Virtual Machines,BASIC.A3 VM,AU East,Compute Hours,c7e6773b-4d5f-4d63-b22b-bf7db01afcb1,,0,0,0.25117364,0.23977548,0.17809132,1.24105848,0.16629876,0.1469749348,13.0341805,20.1144,236.64,1.60010052,0.29443932,12.325,1.55220064,6.118623,0.1972
9/1/2017,Analysis Services,Tabular,US Gov TX,Standard S0 Scale-Out,528a889e-fdb0-42fa-8b79-65fba773a10a,,0,0,0.66041345,0.63044415,0.46825735,3.2631279,0.43725105,0.3864427165,34.270905625,52.887,622.2,4.20716085,0.77417235,32.40625,4.0812172,16.08775875,0.5185
9/1/2017,Storage,Locally Redundant,AU Southeast,Standard IO - Cool Block Blob (GB),1990d677-c7a6-4535-aaa4-ff285544e837,,0,0,0.016239675,0.015502725,0.011514525,0.08024085,0.010752075,0.00950268975,0.8427271875,1.3005,15.3,0.103454775,0.019037025,0.796875,0.1003578,0.395600625,0.01275
9/1/2017,Virtual Machines,A6 VM,JA East,Compute Hours,5f5ce76f-fced-40b5-9f30-b9a8acdd99e0,,0,0,0.60844649,0.58083543,0.43141087,3.00635718,0.40284441,0.3560341093,31.574178625,48.7254,573.24,3.87610557,0.71325387,29.85625,3.76007224,14.82183675,0.4777
9/1/2017,Virtual Machines,Standard_F2 VM (Windows),US North Central,Compute Hours,61405941-cb44-4382-9949-9acf4779b186,,0,0,0.20786784,0.19843488,0.14738592,1.02708288,0.13762656,0.1216344288,10.786908,16.6464,195.84,1.32422112,0.24367392,10.2,1.28457984,5.063688,0.1632
9/1/2017,Azure App Service,,AU East,Standard Small App Service Hours,1e25650b-c0ce-4143-ab65-bba733dce381,,0,0,0.13641327,0.13022289,0.09672201,0.67402314,0.09031743,0.0798225939,7.078908375,10.9242,128.52,0.86902011,0.15991101,6.69375,0.84300552,3.32304525,0.1071
9/1/2017,Virtual Machines,Standard_A4_v2 VM,US West,Compute Hours,55b377e5-ccb8-45bb-b5ab-fbbb968ea549,,0,0,0.206785195,0.197401365,0.146618285,1.02173349,0.136909755,0.12100091615,10.7307261875,16.5597,194.82,1.317324135,0.242404785,10.146875,1.27788932,5.037314625,0.16235
9/1/2017,Virtual Machines,Standard_D1_v2 VM,CA East,Compute Hours,12f637bb-97b1-43b4-9c56-5370b344d768,,0,0,0.07578515,0.07234605,0.05373445,0.3744573,0.05017635,0.0443458855,3.932726875,6.069,71.4,0.48278895,0.08883945,3.71875,0.4683364,1.84613625,0.0595
9/1/2017,Storage,Read-Access Geo Redundant,US Gov TX,Standard IO - Table/ Queue (GB),a868e557-fd97-49e8-8996-200ec557301e,,0,0,0.150271126,0.143451882,0.106547738,0.742495332,0.099492534,0.08793155582,7.798035575,12.03396,141.576,0.957301518,0.176155938,7.37375,0.928644176,3.66062445,0.11798
9/1/2017,Storage,Locally Redundant,IN South,Standard IO - Files (GB),1e773d6e-1761-469b-a600-259c32d0f51d,,0,0,0.085745484,0.081854388,0.060796692,0.423671688,0.056770956,0.05017420188,4.44959955,6.86664,80.784,0.546241212,0.100515492,4.2075,0.529889184,2.0887713,0.06732
9/1/2017,Cloud Services,Standard_D5_v2 Cloud Services,EU West,Compute Hours,9e7a4990-9d41-420e-8d39-4400f813af9e,,0,0,2.57019923,2.45356461,1.82236549,12.69945186,1.70169507,1.5039590311,133.375622875,205.8258,2421.48,16.37344239,3.01292649,126.11875,15.88329448,62.61039225,2.0179
9/1/2017,Cloud Services,Standard_M128ms Cloud Services,US East 2,Compute Hours,c75ec230-afad-4c2f-ab2d-81dbb5d8fad7,,0,0,32.262821,30.798747,22.875523,159.411822,21.360789,18.87867697,1674.2180125,2583.66,30396,205.530153,37.820223,1583.125,199.377496,785.926575,25.33
9/1/2017,Storage,Locally Redundant,US North Central,Standard IO - Hot Block Blob (GB),f10a94cc-a898-4d73-9411-821009720c15,,0,0,0.022519016,0.021497112,0.015966808,0.111267312,0.014909544,0.01317706312,1.1685817,1.80336,21.216,0.143457288,0.026398008,1.105,0.139162816,0.5485662,0.01768
9/1/2017,Storage,Locally Redundant,US North Central,Standard IO - Hot Block Blob (GB),f10a94cc-a898-4d73-9411-821009720c15,,0,51200,0.02161825536,0.02063722752,0.01532813568,0.10681661952,0.01431316224,0.0126499805952,1.121838432,1.7312256,20.36736,0.13771899648,0.02534208768,1.0608,0.13359630336,0.526623552,0.0169728
9/1/2017,Storage,Locally Redundant,US North Central,Standard IO - Hot Block Blob (GB),f10a94cc-a898-4d73-9411-821009720c15,,0,512000,0.02071749472,0.01977734304,0.01468946336,0.10236592704,0.01371678048,0.0121228980704,1.075095164,1.6590912,19.51872,0.13198070496,0.02428616736,1.0166,0.12802979072,0.504680904,0.0162656
9/1/2017,Cloud Services,Standard_D11_v2 Cloud Services,AU Southeast,Compute Hours,5d281697-2039-4cfc-9a83-c8a67af384d3,,0,0,0.349694335,0.333825345,0.247946105,1.72785297,0.231528015,0.20462458595,18.1467254375,28.0041,329.46,2.227726155,0.409930605,17.159375,2.16103796,8.518600125,0.27455
9/1/2017,Cloud Services,A5 Cloud Services,AP Southeast,Compute Hours,433f8899-8f34-4120-a266-39649d1ef24e,,0,0,0.37892575,0.36173025,0.26867225,1.8722865,0.25088175,0.2217294275,19.663634375,30.345,357,2.41394475,0.44419725,18.59375,2.341682,9.23068125,0.2975
9/1/2017,Data Management,,CA East,"Standard IO - Hot Block Blob Write Operations (in 10,000s)",ef7de424-8c0a-43b9-9863-d82fe5e9443c,,0,0,0.059545475,0.056843325,0.042219925,0.29421645,0.039424275,0.03484319575,3.0899996875,4.7685,56.1,0.379334175,0.069802425,2.921875,0.3679786,1.450535625,0.04675
9/1/2017,Storage,Locally Redundant,AP Southeast,Premium Storage - Page Blob/P20 (Units),4b83a4b7-cfd2-4695-9553-4613eb548028,,0,0,79.2712669,75.6739683,56.2062347,391.6823358,52.4844621,46.385796233,4113.63231125,6348.174,74684.4,504.9972417,92.9260647,3889.8125,489.8798744,1931.0585175,62.237
9/1/2017,Virtual Machines,Standard_D14_v2 VM_Promo (Windows),,Compute Hours,e7cdc2e5-b49c-4a1d-9e1c-ab8e907be6f1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2017,Data Management,,JA East,"Standard IO - Hot Block Blob Read Operations (in 10,000s)",6b3b540c-c0b2-4d98-9abc-aa26087f38e9,,0,0,0.00433058,0.00413406,0.00307054,0.02139756,0.00286722,0.0025340506,0.22472725,0.3468,4.08,0.02758794,0.00507654,0.2125,0.02676208,0.1054935,0.0034
9/1/2017,Virtual Machines,Standard_H16mr VM (Windows),US North Central,Compute Hours,9cd0da2e-7689-4641-a7b3-6a3efa64fe65,,0,0,5.13390259,4.90092813,3.64012517,25.36680738,3.39908931,3.0041169863,266.414154875,411.1314,4836.84,32.70550287,6.01823817,251.91875,31.72644584,125.06254425,4.0307
9/1/2017,Business Analytics,D3 HDInsight,AU East,Compute Hours,b222e90d-2ab5-49a8-a74e-5d505474dc8e,,0,0,0.83363665,0.79580655,0.59107895,4.1190303,0.55193985,0.4878047405,43.259995625,66.759,785.4,5.31067845,0.97723395,40.90625,5.1517004,20.30749875,0.6545
9/1/2017,Virtual Machines,Standard_D4 VM,US South Central,Compute Hours,b8946416-b0e7-4a8f-b89c-66f49d7742d3,,0,0,0.58029772,0.55396404,0.41145236,2.86727304,0.38420748,0.3395627804,30.1134515,46.4712,546.72,3.69678396,0.68025636,28.475,3.58611872,14.136129,0.4556
9/1/2017,Storage,Locally Redundant,US West 2,Premium Storage - Page Blob/P6 (Units),5cbeedfb-4836-4fe7-b62e-671164b08875,,0,0,10.0470538645,9.5911225515,7.1237295635,49.642874139,6.6520220805,5.879060743265,521.37283818125,804.58467,9465.702,64.0047104985,11.7776997135,493.0053125,62.088694652,244.7475573375,7.888085
9/1/2017,Data Services,SQL Database,CA Central,Prem PRS2 DB Days,ebd4d55f-7c79-44ee-9334-e14cf14a1a81,,0,0,9.743805,9.301635,6.908715,48.14451,6.451245,5.70161385,505.6363125,780.3,9180,62.072865,11.422215,478.125,60.21468,237.360375,7.65
9/1/2017,Cloud Services,A6 Cloud Services,US West Central,Compute Hours,adaa00f8-749f-4ec5-a9c0-36141e8cc010,,0,0,0.649587,0.620109,0.460581,3.209634,0.430083,0.38010759,33.7090875,52.02,612,4.138191,0.761481,31.875,4.014312,15.824025,0.51
9/1/2017,Virtual Machines,Standard_D4_v3 VM,US East 2,Compute Hours,aa182a10-b13d-41c5-8028-2cb317e7d050,,0,0,0.2381819,0.2273733,0.1688797,1.1768658,0.1576971,0.139372783,12.35999875,19.074,224.4,1.5173367,0.2792097,11.6875,1.4719144,5.8021425,0.187
9/1/2017,Storage,Locally Redundant,US East,Premium Storage - Page Blob/P40 (Units),3c4c57fa-036c-4d65-b16b-58896645ef17,,0,0,280.4545318765,267.7276166355,198.8525459195,1385.736477123,185.6852529885,164.108727878105,14553.6569463312,22459.26219,264226.614,1786.6343072145,328.7639644695,13761.8028125,1733.150436764,6831.9093882375,220.188845
9/1/2017,Virtual Machines,A3 VM,CA Central,Compute Hours,72d57d4e-5857-4844-9ecd-b55f0cbceb3e,,0,0,0.26200009,0.25011063,0.18576767,1.29455238,0.17346681,0.1533100613,13.595998625,20.9814,246.84,1.66907037,0.30713067,12.85625,1.61910584,6.38235675,0.2057
9/1/2017,Business Analytics,D14 HDInsight,AU East,Compute Hours,4c58289c-1fd1-4651-a34b-30e165c57df4,,0,0,2.878753055,2.748116385,2.041141465,14.22402801,1.905984495,1.68451013635,149.3874394375,230.5353,2712.18,18.339083115,3.374629965,141.259375,17.79009268,70.126804125,2.26015
9/1/2017,Storage,Locally Redundant,EU North,Premium Storage - Page Blob/P50 (Units),151b09ea-b160-4bad-b8ae-52818df53d0d,,0,0,536.5217272765,512.1745844355,380.4135761195,2650.974199923,355.2239715885,313.947139856105,27841.7792388312,42965.54619,505477.014,3417.9091994145,628.9397746695,26326.9278125,3315.592227164,13069.7400432375,421.230845
9/1/2017,Storage,Locally Redundant,US Gov AZ,Standard Managed Disk/S4 (Units),f526b8ca-1580-4861-b6d0-b27706e45a0e,,0,0,0.83147136,0.79373952,0.58954368,4.10833152,0.55050624,0.4865377152,43.147632,66.5856,783.36,5.29688448,0.97469568,40.8,5.13831936,20.254752,0.6528
9/1/2017,Virtual Machines,Standard_A2m_v2 VM,IN Central,Compute Hours,382d35d5-27f9-41f4-83dd-c8057387f31f,,0,0,0.17105791,0.16329537,0.12128633,0.84520362,0.11325519,0.1000949987,8.876726375,13.6986,161.16,1.08972363,0.20052333,8.39375,1.05710216,4.16699325,0.1343
9/1/2017,Virtual Machines,Standard_G2 VM Low Priority,,Compute Hours,77297976-7d43-44cb-a52f-d8a58580914b,,0,0,0.21219842,0.20256894,0.15045646,1.04848044,0.14049378,0.1241684794,11.01163525,16.9932,199.92,1.35180906,0.24875046,10.4125,1.31134192,5.1691815,0.1666
9/1/2017,Business Analytics,D12 HDInsight,,Compute Hours,5331cf2d-64e2-4b55-9275-96d5f2219bee,,0,0,0.8228102,0.7854714,0.5834026,4.0655364,0.5447718,0.481469614,42.6981775,65.892,775.2,5.2417086,0.9645426,40.375,5.0847952,20.043765,0.646
9/1/2017,Storage,Read-Access Geo Redundant,JA West,Standard IO - Hot Block Blob (GB),35623590-cb70-4f76-937c-040aec39ba55,,0,0,0.05413225,0.05167575,0.03838175,0.2674695,0.03584025,0.0316756325,2.809090625,4.335,51,0.34484925,0.06345675,2.65625,0.334526,1.31866875,0.0425
